Date_UTC,Time_UTC,Sun_Longitude,Moon_Longitude,Venus_Longitude
2013-08-12,00:00,139.275,198.6316,174.2922
2013-08-13,00:00,140.235,211.8695,175.4805
2013-08-14,00:00,141.1953,225.3764,176.6679
2013-08-15,00:00,142.1558,239.1818,177.8544
2013-08-16,00:00,143.1166,253.3015,179.04
2013-08-17,00:00,144.0776,267.7252,180.2247
2013-08-18,00:00,145.0389,282.4051,181.4084
2013-08-19,00:00,146.0005,297.2515,182.5912
2013-08-20,00:00,146.9625,312.1378,183.773
2013-08-21,00:00,147.9248,326.9179,184.9538
2013-08-22,00:00,148.8875,341.4504,186.1336
2013-08-23,00:00,149.8506,355.623,187.3124
2013-08-24,00:00,150.8141,9.3676,188.4902
2013-08-25,00:00,151.7781,22.6643,189.667
2013-08-26,00:00,152.7425,35.5358,190.8428
2013-08-27,00:00,153.7075,48.0369,192.0177
2013-08-28,00:00,154.673,60.2428,193.1915
2013-08-29,00:00,155.6389,72.2393,194.3643
2013-08-30,00:00,156.6054,84.1143,195.536
2013-08-31,00:00,157.5724,95.9518,196.7067
2013-09-01,00:00,158.5399,107.8273,197.8763
2013-09-02,00:00,159.5079,119.8045,199.0449
2013-09-03,00:00,160.4764,131.9324,200.2123
2013-09-04,00:00,161.4454,144.2446,201.3786
2013-09-05,00:00,162.4149,156.7593,202.5437
2013-09-06,00:00,163.3849,169.4818,203.7077
2013-09-07,00:00,164.3553,182.4083,204.8704
2013-09-08,00:00,165.3262,195.5306,206.0318
2013-09-09,00:00,166.2976,208.8412,207.192
2013-09-10,00:00,167.2694,222.3364,208.3508
2013-09-11,00:00,168.2417,236.017,209.5082
2013-09-12,00:00,169.2143,249.8851,210.6642
2013-09-13,00:00,170.1874,263.9392,211.8187
2013-09-14,00:00,171.1609,278.1654,212.9716
2013-09-15,00:00,172.1349,292.5309,214.123
2013-09-16,00:00,173.1092,306.9786,215.2728
2013-09-17,00:00,174.0841,321.4284,216.4209
2013-09-18,00:00,175.0594,335.7852,217.5674
2013-09-19,00:00,176.0352,349.9512,218.7121
2013-09-20,00:00,177.0116,3.8415,219.855
2013-09-21,00:00,177.9885,17.396,220.9962
2013-09-22,00:00,178.9659,30.5863,222.1356
2013-09-23,00:00,179.944,43.4163,223.2732
2013-09-24,00:00,180.9226,55.9184,224.4089
2013-09-25,00:00,181.9019,68.1475,225.5427
2013-09-26,00:00,182.8818,80.1738,226.6746
2013-09-27,00:00,183.8623,92.0766,227.8046
2013-09-28,00:00,184.8434,103.9387,228.9325
2013-09-29,00:00,185.8251,115.8415,230.0584
2013-09-30,00:00,186.8075,127.8602,231.1822
2013-10-01,00:00,187.7905,140.0603,232.3038
2013-10-02,00:00,188.7742,152.4929,233.4232
2013-10-03,00:00,189.7584,165.1923,234.5404
2013-10-04,00:00,190.7432,178.1732,235.6552
2013-10-05,00:00,191.7287,191.4312,236.7676
2013-10-06,00:00,192.7146,204.9446,237.8776
2013-10-07,00:00,193.7012,218.6785,238.9849
2013-10-08,00:00,194.6882,232.5907,240.0896
2013-10-09,00:00,195.6758,246.6367,241.1915
2013-10-10,00:00,196.6639,260.7736,242.2906
2013-10-11,00:00,197.6524,274.962,243.3866
2013-10-12,00:00,198.6415,289.1651,244.4795
2013-10-13,00:00,199.631,303.347,245.5692
2013-10-14,00:00,200.621,317.4699,246.6556
2013-10-15,00:00,201.6115,331.4932,247.7385
2013-10-16,00:00,202.6025,345.3737,248.8178
2013-10-17,00:00,203.594,359.0684,249.8935
2013-10-18,00:00,204.586,12.5387,250.9653
2013-10-19,00:00,205.5786,25.7547,252.0332
2013-10-20,00:00,206.5717,38.7,253.0971
2013-10-21,00:00,207.5654,51.3737,254.1569
2013-10-22,00:00,208.5597,63.7925,255.2123
2013-10-23,00:00,209.5546,75.9892,256.2634
2013-10-24,00:00,210.5501,88.0119,257.3099
2013-10-25,00:00,211.5462,99.9209,258.3518
2013-10-26,00:00,212.5429,111.7859,259.3888
2013-10-27,00:00,213.5402,123.6828,260.4208
2013-10-28,00:00,214.5382,135.6898,261.4477
2013-10-29,00:00,215.5367,147.8836,262.4693
2013-10-30,00:00,216.5359,160.334,263.4854
2013-10-31,00:00,217.5356,173.0987,264.4958
2013-11-01,00:00,218.536,186.2167,265.5003
2013-11-02,00:00,219.5369,199.7029,266.4986
2013-11-03,00:00,220.5383,213.543,267.4907
2013-11-04,00:00,221.5403,227.6922,268.4761
2013-11-05,00:00,222.5428,242.0783,269.4547
2013-11-06,00:00,223.5457,256.6094,270.426
2013-11-07,00:00,224.5491,271.1857,271.39
2013-11-08,00:00,225.5529,285.7117,272.3461
2013-11-09,00:00,226.5572,300.1076,273.2941
2013-11-10,00:00,227.5618,314.3152,274.2336
2013-11-11,00:00,228.5669,328.2989,275.1643
2013-11-12,00:00,229.5723,342.0428,276.0857
2013-11-13,00:00,230.5781,355.5449,276.9976
2013-11-14,00:00,231.5843,8.8118,277.8994
2013-11-15,00:00,232.5909,21.8536,278.7908
2013-11-16,00:00,233.5979,34.6814,279.6715
2013-11-17,00:00,234.6054,47.3063,280.5408
2013-11-18,00:00,235.6132,59.7406,281.3985
2013-11-19,00:00,236.6215,71.9995,282.2441
2013-11-20,00:00,237.6303,84.104,283.077
2013-11-21,00:00,238.6395,96.083,283.8968
2013-11-22,00:00,239.6491,107.9751,284.7029
2013-11-23,00:00,240.6593,119.8295,285.4949
2013-11-24,00:00,241.6698,131.7058,286.2721
2013-11-25,00:00,242.6808,143.6728,287.034
2013-11-26,00:00,243.6923,155.8059,287.78
2013-11-27,00:00,244.7043,168.1836,288.5093
2013-11-28,00:00,245.7166,180.8819,289.2214
2013-11-29,00:00,246.7294,193.9666,289.9155
2013-11-30,00:00,247.7426,207.4839,290.5909
2013-12-01,00:00,248.7563,221.4488,291.2468
2013-12-02,00:00,249.7702,235.8352,291.8825
2013-12-03,00:00,250.7846,250.5693,292.4969
2013-12-04,00:00,251.7992,265.5329,293.0893
2013-12-05,00:00,252.8142,280.577,293.6587
2013-12-06,00:00,253.8293,295.545,294.204
2013-12-07,00:00,254.8447,310.2984,294.7244
2013-12-08,00:00,255.8604,324.7367,295.2186
2013-12-09,00:00,256.8762,338.8048,295.6856
2013-12-10,00:00,257.8921,352.4909,296.1243
2013-12-11,00:00,258.9083,5.8155,296.5337
2013-12-12,00:00,259.9246,18.8193,296.9126
2013-12-13,00:00,260.941,31.5517,297.2598
2013-12-14,00:00,261.9577,44.0619,297.5744
2013-12-15,00:00,262.9745,56.3937,297.8551
2013-12-16,00:00,263.9914,68.5836,298.101
2013-12-17,00:00,265.0086,80.6601,298.3109
2013-12-18,00:00,266.0259,92.6468,298.484
2013-12-19,00:00,267.0434,104.5654,298.6192
2013-12-20,00:00,268.061,116.4397,298.7156
2013-12-21,00:00,269.0789,128.2995,298.7726
2013-12-22,00:00,270.097,140.1838,298.7893
2013-12-23,00:00,271.1152,152.1423,298.7652
2013-12-24,00:00,272.1336,164.2366,298.7
2013-12-25,00:00,273.1522,176.5378,298.5933
2013-12-26,00:00,274.171,189.1241,298.445
2013-12-27,00:00,275.19,202.0738,298.2552
2013-12-28,00:00,276.2091,215.4563,298.0244
2013-12-29,00:00,277.2284,229.3187,297.753
2013-12-30,00:00,278.2478,243.6702,297.4419
2013-12-31,00:00,279.2673,258.467,297.0923
2014-01-01,00:00,280.2869,273.6042,296.7055
2014-01-02,00:00,281.3065,288.9217,296.2832
2014-01-03,00:00,282.3261,304.2274,295.8275
2014-01-04,00:00,283.3457,319.3322,295.3406
2014-01-05,00:00,284.3652,334.084,294.8252
2014-01-06,00:00,285.3846,348.3888,294.2844
2014-01-07,00:00,286.4039,2.2134,293.7215
2014-01-08,00:00,287.4232,15.5754,293.1401
2014-01-09,00:00,288.4422,28.527,292.5441
2014-01-10,00:00,289.4612,41.1382,291.9375
2014-01-11,00:00,290.48,53.4839,291.3246
2014-01-12,00:00,291.4987,65.6354,290.7098
2014-01-13,00:00,292.5172,77.6543,290.0973
2014-01-14,00:00,293.5356,89.5905,289.4916
2014-01-15,00:00,294.5538,101.4821,288.8969
2014-01-16,00:00,295.5719,113.3574,288.3173
2014-01-17,00:00,296.5899,125.2386,287.7567
2014-01-18,00:00,297.6077,137.1456,287.2188
2014-01-19,00:00,298.6255,149.1015,286.707
2014-01-20,00:00,299.643,161.1361,286.2244
2014-01-21,00:00,300.6605,173.2898,285.7736
2014-01-22,00:00,301.6779,185.6144,285.3571
2014-01-23,00:00,302.6951,198.1727,284.977
2014-01-24,00:00,303.7122,211.0346,284.6348
2014-01-25,00:00,304.7292,224.2703,284.332
2014-01-26,00:00,305.7461,237.9393,284.0695
2014-01-27,00:00,306.7628,252.0749,283.8481
2014-01-28,00:00,307.7793,266.6681,283.6681
2014-01-29,00:00,308.7956,281.6523,283.5297
2014-01-30,00:00,309.8118,296.8995,283.4328
2014-01-31,00:00,310.8277,312.2326,283.3771
2014-02-01,00:00,311.8433,327.4546,283.3622
2014-02-02,00:00,312.8586,342.3862,283.3874
2014-02-03,00:00,313.8735,356.8957,283.4521
2014-02-04,00:00,314.8881,10.9141,283.5556
2014-02-05,00:00,315.9023,24.4321,283.6969
2014-02-06,00:00,316.9161,37.4866,283.8752
2014-02-07,00:00,317.9295,50.144,284.0895
2014-02-08,00:00,318.9425,62.4855,284.3388
2014-02-09,00:00,319.9551,74.5953,284.6222
2014-02-10,00:00,320.9672,86.5526,284.9386
2014-02-11,00:00,321.9789,98.4272,285.2869
2014-02-12,00:00,322.9902,110.2765,285.6662
2014-02-13,00:00,324.0011,122.1451,286.0753
2014-02-14,00:00,325.0115,134.0662,286.5132
2014-02-15,00:00,326.0216,146.0637,286.979
2014-02-16,00:00,327.0313,158.1561,287.4716
2014-02-17,00:00,328.0405,170.3612,287.9901
2014-02-18,00:00,329.0494,182.7001,288.5334
2014-02-19,00:00,330.0579,195.2009,289.1006
2014-02-20,00:00,331.066,207.9004,289.6908
2014-02-21,00:00,332.0738,220.8433,290.303
2014-02-22,00:00,333.0811,234.0782,290.9365
2014-02-23,00:00,334.0882,247.6506,291.5904
2014-02-24,00:00,335.0948,261.592,292.2637
2014-02-25,00:00,336.1011,275.9062,292.9557
2014-02-26,00:00,337.107,290.5576,293.6657
2014-02-27,00:00,338.1125,305.4627,294.3928
2014-02-28,00:00,339.1175,320.4937,295.1363
2014-03-01,00:00,340.1221,335.4946,295.8956
2014-03-02,00:00,341.1262,350.3065,296.6699
2014-03-03,00:00,342.1298,4.7952,297.4587
2014-03-04,00:00,343.1329,18.8698,298.2613
2014-03-05,00:00,344.1354,32.4901,299.0772
2014-03-06,00:00,345.1374,45.6621,299.9058
2014-03-07,00:00,346.1387,58.4279,300.7468
2014-03-08,00:00,347.1395,70.853,301.5996
2014-03-09,00:00,348.1397,83.0157,302.4637
2014-03-10,00:00,349.1393,94.9985,303.3388
2014-03-11,00:00,350.1382,106.881,304.2245
2014-03-12,00:00,351.1366,118.7361,305.1204
2014-03-13,00:00,352.1344,130.6267,306.0261
2014-03-14,00:00,353.1316,142.6041,306.9412
2014-03-15,00:00,354.1282,154.7077,307.8655
2014-03-16,00:00,355.1243,166.9654,308.7986
2014-03-17,00:00,356.1198,179.3958,309.7403
2014-03-18,00:00,357.1147,192.0109,310.6901
2014-03-19,00:00,358.1091,204.8196,311.6478
2014-03-20,00:00,359.103,217.8305,312.6132
2014-03-21,00:00,0.0964,231.054,313.586
2014-03-22,00:00,1.0893,244.5017,314.5659
2014-03-23,00:00,2.0817,258.1842,315.5526
2014-03-24,00:00,3.0736,272.1061,316.546
2014-03-25,00:00,4.0651,286.259,317.5457
2014-03-26,00:00,5.0561,300.6147,318.5515
2014-03-27,00:00,6.0466,315.1204,319.5632
2014-03-28,00:00,7.0366,329.6983,320.5805
2014-03-29,00:00,8.0261,344.2515,321.6032
2014-03-30,00:00,9.015,358.6754,322.6311
2014-03-31,00:00,10.0034,12.8719,323.664
2014-04-01,00:00,10.9913,26.763,324.7017
2014-04-02,00:00,11.9785,40.2995,325.7441
2014-04-03,00:00,12.9651,53.4644,326.7909
2014-04-04,00:00,13.9512,66.2709,327.842
2014-04-05,00:00,14.9365,78.7576,328.8974
2014-04-06,00:00,15.9213,90.9821,329.9568
2014-04-07,00:00,16.9054,103.0139,331.0201
2014-04-08,00:00,17.8889,114.9295,332.0872
2014-04-09,00:00,18.8718,126.8064,333.1581
2014-04-10,00:00,19.854,138.7199,334.2325
2014-04-11,00:00,20.8356,150.7387,335.3104
2014-04-12,00:00,21.8166,162.9221,336.3918
2014-04-13,00:00,22.7969,175.3173,337.4764
2014-04-14,00:00,23.7767,187.9575,338.5643
2014-04-15,00:00,24.756,200.8602,339.6553
2014-04-16,00:00,25.7346,214.0273,340.7494
2014-04-17,00:00,26.7128,227.4466,341.8465
2014-04-18,00:00,27.6904,241.094,342.9464
2014-04-19,00:00,28.6675,254.9368,344.0492
2014-04-20,00:00,29.6442,268.9373,345.1548
2014-04-21,00:00,30.6203,283.0553,346.263
2014-04-22,00:00,31.5961,297.2504,347.3738
2014-04-23,00:00,32.5714,311.4816,348.487
2014-04-24,00:00,33.5463,325.7074,349.6027
2014-04-25,00:00,34.5207,339.8845,350.7206
2014-04-26,00:00,35.4947,353.9673,351.8408
2014-04-27,00:00,36.4682,7.9091,352.9632
2014-04-28,00:00,37.4412,21.664,354.0876
2014-04-29,00:00,38.4138,35.1913,355.2139
2014-04-30,00:00,39.3859,48.4597,356.3422
2014-05-01,00:00,40.3574,61.4513,357.4724
2014-05-02,00:00,41.3285,74.1646,358.6043
2014-05-03,00:00,42.299,86.616,359.738
2014-05-04,00:00,43.269,98.8394,0.8733
2014-05-05,00:00,44.2384,110.8838,2.0103
2014-05-06,00:00,45.2073,122.8112,3.149
2014-05-07,00:00,46.1757,134.6926,4.2891
2014-05-08,00:00,47.1436,146.6048,5.4308
2014-05-09,00:00,48.1109,158.6262,6.574
2014-05-10,00:00,49.0777,170.8327,7.7187
2014-05-11,00:00,50.0439,183.2926,8.8649
2014-05-12,00:00,51.0097,196.0611,10.0124
2014-05-13,00:00,51.975,209.1743,11.1613
2014-05-14,00:00,52.9399,222.6437,12.3117
2014-05-15,00:00,53.9043,236.4519,13.4634
2014-05-16,00:00,54.8683,250.5514,14.6164
2014-05-17,00:00,55.8319,264.8691,15.7708
2014-05-18,00:00,56.7952,279.315,16.9264
2014-05-19,00:00,57.7581,293.7943,18.0834
2014-05-20,00:00,58.7208,308.2208,19.2415
2014-05-21,00:00,59.6831,322.5259,20.401
2014-05-22,00:00,60.6451,336.6628,21.5615
2014-05-23,00:00,61.6069,350.6055,22.7233
2014-05-24,00:00,62.5683,4.3436,23.8861
2014-05-25,00:00,63.5295,17.8756,25.0501
2014-05-26,00:00,64.4904,31.2031,26.215
2014-05-27,00:00,65.451,44.3274,27.381
2014-05-28,00:00,66.4113,57.2481,28.5479
2014-05-29,00:00,67.3713,69.9644,29.7157
2014-05-30,00:00,68.331,82.4785,30.8845
2014-05-31,00:00,69.2904,94.7991,32.0542
2014-06-01,00:00,70.2494,106.9448,33.2247
2014-06-02,00:00,71.208,118.9465,34.396
2014-06-03,00:00,72.1664,130.8485,35.5682
2014-06-04,00:00,73.1244,142.7083,36.7412
2014-06-05,00:00,74.082,154.5945,37.915
2014-06-06,00:00,75.0394,166.5848,39.0896
2014-06-07,00:00,75.9964,178.7618,40.265
2014-06-08,00:00,76.953,191.2078,41.4412
2014-06-09,00:00,77.9094,203.9983,42.6182
2014-06-10,00:00,78.8655,217.1928,43.7959
2014-06-11,00:00,79.8213,230.8239,44.9744
2014-06-12,00:00,80.7768,244.8871,46.1538
2014-06-13,00:00,81.7322,259.3323,47.3339
2014-06-14,00:00,82.6873,274.0639,48.5148
2014-06-15,00:00,83.6422,288.9508,49.6965
2014-06-16,00:00,84.597,303.8462,50.879
2014-06-17,00:00,85.5517,318.6126,52.0623
2014-06-18,00:00,86.5063,333.1427,53.2464
2014-06-19,00:00,87.4609,347.3702,54.4313
2014-06-20,00:00,88.4154,1.2693,55.617
2014-06-21,00:00,89.3698,14.8467,56.8035
2014-06-22,00:00,90.3242,28.1291,57.9907
2014-06-23,00:00,91.2785,41.1522,59.1786
2014-06-24,00:00,92.2328,53.9519,60.3673
2014-06-25,00:00,93.187,66.5588,61.5566
2014-06-26,00:00,94.1412,78.9967,62.7467
2014-06-27,00:00,95.0953,91.283,63.9374
2014-06-28,00:00,96.0493,103.4326,65.1287
2014-06-29,00:00,97.0033,115.4612,66.3208
2014-06-30,00:00,97.9572,127.3904,67.5134
2014-07-01,00:00,98.911,139.2509,68.7067
2014-07-02,00:00,99.8647,151.0853,69.9007
2014-07-03,00:00,100.8184,162.949,71.0952
2014-07-04,00:00,101.7719,174.9098,72.2904
2014-07-05,00:00,102.7254,187.0458,73.4862
2014-07-06,00:00,103.6788,199.4416,74.6826
2014-07-07,00:00,104.6321,212.1817,75.8797
2014-07-08,00:00,105.5853,225.3417,77.0774
2014-07-09,00:00,106.5386,238.9758,78.2757
2014-07-10,00:00,107.4917,253.1017,79.4747
2014-07-11,00:00,108.4449,267.6867,80.6743
2014-07-12,00:00,109.3981,282.6395,81.8747
2014-07-13,00:00,110.3513,297.8155,83.0757
2014-07-14,00:00,111.3047,313.0372,84.2774
2014-07-15,00:00,112.2581,328.126,85.4798
2014-07-16,00:00,113.2117,342.9337,86.6829
2014-07-17,00:00,114.1654,357.3627,87.8868
2014-07-18,00:00,115.1193,11.3704,89.0914
2014-07-19,00:00,116.0734,24.9607,90.2967
2014-07-20,00:00,117.0277,38.1695,91.5028
2014-07-21,00:00,117.9823,51.0502,92.7095
2014-07-22,00:00,118.937,63.6612,93.917
2014-07-23,00:00,119.892,76.0575,95.1251
2014-07-24,00:00,120.8471,88.2864,96.3339
2014-07-25,00:00,121.8025,100.3858,97.5434
2014-07-26,00:00,122.7581,112.3851,98.7536
2014-07-27,00:00,123.7138,124.3081,99.9644
2014-07-28,00:00,124.6698,136.1772,101.1758
2014-07-29,00:00,125.6259,148.0172,102.3879
2014-07-30,00:00,126.5822,159.8599,103.6006
2014-07-31,00:00,127.5387,171.7466,104.814
2014-08-01,00:00,128.4954,183.7302,106.0279
2014-08-02,00:00,129.4522,195.8751,107.2425
2014-08-03,00:00,130.4092,208.2551,108.4577
2014-08-04,00:00,131.3664,220.9493,109.6736
2014-08-05,00:00,132.3238,234.0343,110.89
2014-08-06,00:00,133.2813,247.5731,112.107
2014-08-07,00:00,134.239,261.6006,113.3247
2014-08-08,00:00,135.197,276.1075,114.543
2014-08-09,00:00,136.1552,291.0277,115.762
2014-08-10,00:00,137.1136,306.2356,116.9815
2014-08-11,00:00,138.0723,321.5594,118.2018
2014-08-12,00:00,139.0314,336.8094,119.4227
2014-08-13,00:00,139.9907,351.8126,120.6443
2014-08-14,00:00,140.9505,6.44,121.8666
2014-08-15,00:00,141.9107,20.6196,123.0896
2014-08-16,00:00,142.8712,34.3337,124.3133
2014-08-17,00:00,143.8323,47.6069,125.5376
2014-08-18,00:00,144.7937,60.4915,126.7626
2014-08-19,00:00,145.7556,73.0531,127.9883
2014-08-20,00:00,146.7179,85.3608,129.2147
2014-08-21,00:00,147.6807,97.4799,130.4417
2014-08-22,00:00,148.6439,109.4678,131.6694
2014-08-23,00:00,149.6075,121.3727,132.8977
2014-08-24,00:00,150.5716,133.2339,134.1266
2014-08-25,00:00,151.5361,145.0838,135.3561
2014-08-26,00:00,152.501,156.9507,136.5862
2014-08-27,00:00,153.4663,168.8625,137.8168
2014-08-28,00:00,154.4321,180.8502,139.0481
2014-08-29,00:00,155.3982,192.951,140.2799
2014-08-30,00:00,156.3647,205.21,141.5122
2014-08-31,00:00,157.3316,217.6801,142.7451
2014-09-01,00:00,158.2989,230.4205,143.9784
2014-09-02,00:00,159.2665,243.4914,145.2123
2014-09-03,00:00,160.2345,256.9461,146.4468
2014-09-04,00:00,161.203,270.8203,147.6817
2014-09-05,00:00,162.1717,285.1184,148.9171
2014-09-06,00:00,163.1409,299.802,150.153
2014-09-07,00:00,164.1105,314.7832,151.3894
2014-09-08,00:00,165.0806,329.9288,152.6263
2014-09-09,00:00,166.0511,345.0773,153.8637
2014-09-10,00:00,167.0221,0.0649,155.1016
2014-09-11,00:00,167.9936,14.7516,156.3401
2014-09-12,00:00,168.9657,29.0401,157.5791
2014-09-13,00:00,169.9383,42.8817,158.8186
2014-09-14,00:00,170.9115,56.2735,160.0586
2014-09-15,00:00,171.8853,69.2474,161.2992
2014-09-16,00:00,172.8596,81.8593,162.5402
2014-09-17,00:00,173.8346,94.178,163.7817
2014-09-18,00:00,174.8102,106.2766,165.0238
2014-09-19,00:00,175.7864,118.227,166.2663
2014-09-20,00:00,176.7632,130.0953,167.5092
2014-09-21,00:00,177.7405,141.9399,168.7526
2014-09-22,00:00,178.7185,153.8102,169.9964
2014-09-23,00:00,179.697,165.7476,171.2407
2014-09-24,00:00,180.676,177.7856,172.4853
2014-09-25,00:00,181.6557,189.9529,173.7303
2014-09-26,00:00,182.6358,202.2751,174.9757
2014-09-27,00:00,183.6165,214.7774,176.2215
2014-09-28,00:00,184.5977,227.4861,177.4675
2014-09-29,00:00,185.5794,240.429,178.7139
2014-09-30,00:00,186.5616,253.6345,179.9606
2014-10-01,00:00,187.5443,267.1277,181.2076
2014-10-02,00:00,188.5275,280.9249,182.4549
2014-10-03,00:00,189.5111,295.0264,183.7024
2014-10-04,00:00,190.4952,309.4088,184.9502
2014-10-05,00:00,191.4798,324.0197,186.1983
2014-10-06,00:00,192.4649,338.7761,187.4466
2014-10-07,00:00,193.4505,353.5705,188.6952
2014-10-08,00:00,194.4366,8.2828,189.9441
2014-10-09,00:00,195.4233,22.7956,191.1932
2014-10-10,00:00,196.4106,37.0107,192.4426
2014-10-11,00:00,197.3985,50.8599,193.6923
2014-10-12,00:00,198.387,64.3102,194.9422
2014-10-13,00:00,199.3761,77.3633,196.1924
2014-10-14,00:00,200.3658,90.0503,197.4429
2014-10-15,00:00,201.3562,102.4242,198.6937
2014-10-16,00:00,202.3472,114.5525,199.9447
2014-10-17,00:00,203.3389,126.5107,201.196
2014-10-18,00:00,204.3312,138.3764,202.4475
2014-10-19,00:00,205.3241,150.2249,203.6992
2014-10-20,00:00,206.3176,162.1258,204.9512
2014-10-21,00:00,207.3118,174.1399,206.2034
2014-10-22,00:00,208.3065,186.3175,207.4558
2014-10-23,00:00,209.3019,198.6963,208.7083
2014-10-24,00:00,210.2977,211.3013,209.9611
2014-10-25,00:00,211.2942,224.1444,211.214
2014-10-26,00:00,212.2912,237.2266,212.467
2014-10-27,00:00,213.2886,250.5392,213.7201
2014-10-28,00:00,214.2866,264.0672,214.9734
2014-10-29,00:00,215.285,277.7917,216.2268
2014-10-30,00:00,216.2839,291.6915,217.4802
2014-10-31,00:00,217.2833,305.7433,218.7338
2014-11-01,00:00,218.2831,319.9208,219.9874
2014-11-02,00:00,219.2833,334.1914,221.241
2014-11-03,00:00,220.284,348.5137,222.4947
2014-11-04,00:00,221.2851,2.8354,223.7485
2014-11-05,00:00,222.2866,17.0939,225.0024
2014-11-06,00:00,223.2886,31.2199,226.2563
2014-11-07,00:00,224.2911,45.1439,227.5103
2014-11-08,00:00,225.2942,58.8048,228.7644
2014-11-09,00:00,226.2977,72.1584,230.0185
2014-11-10,00:00,227.3017,85.1829,231.2728
2014-11-11,00:00,228.3063,97.8817,232.5271
2014-11-12,00:00,229.3114,110.2831,233.7816
2014-11-13,00:00,230.317,122.4362,235.0361
2014-11-14,00:00,231.3232,134.4069,236.2908
2014-11-15,00:00,232.3299,146.2721,237.5455
2014-11-16,00:00,233.3372,158.115,238.8003
2014-11-17,00:00,234.3449,170.0203,240.0552
2014-11-18,00:00,235.3532,182.0689,241.3102
2014-11-19,00:00,236.3619,194.3332,242.5653
2014-11-20,00:00,237.3712,206.8718,243.8204
2014-11-21,00:00,238.3809,219.7241,245.0756
2014-11-22,00:00,239.391,232.9051,246.3309
2014-11-23,00:00,240.4016,246.4031,247.5862
2014-11-24,00:00,241.4125,260.1797,248.8415
2014-11-25,00:00,242.4238,274.1752,250.0968
2014-11-26,00:00,243.4355,288.3173,251.3522
2014-11-27,00:00,244.4474,302.5327,252.6075
2014-11-28,00:00,245.4597,316.7569,253.8627
2014-11-29,00:00,246.4722,330.9411,255.118
2014-11-30,00:00,247.485,345.0527,256.3732
2014-12-01,00:00,248.498,359.0726,257.6283
2014-12-02,00:00,249.5113,12.9882,258.8834
2014-12-03,00:00,250.5249,26.7865,260.1385
2014-12-04,00:00,251.5387,40.4495,261.3934
2014-12-05,00:00,252.5527,53.9519,262.6484
2014-12-06,00:00,253.5671,67.2637,263.9033
2014-12-07,00:00,254.5817,80.3546,265.1582
2014-12-08,00:00,255.5966,93.2012,266.413
2014-12-09,00:00,256.6118,105.7936,267.6678
2014-12-10,00:00,257.6274,118.1394,268.9226
2014-12-11,00:00,258.6432,130.2664,270.1774
2014-12-12,00:00,259.6593,142.2216,271.4322
2014-12-13,00:00,260.6757,154.0691,272.6869
2014-12-14,00:00,261.6925,165.8866,273.9417
2014-12-15,00:00,262.7095,177.7611,275.1964
2014-12-16,00:00,263.7268,189.7839,276.4511
2014-12-17,00:00,264.7444,202.045,277.7058
2014-12-18,00:00,265.7622,214.6256,278.9605
2014-12-19,00:00,266.7802,227.5895,280.2152
2014-12-20,00:00,267.7985,240.9726,281.4698
2014-12-21,00:00,268.817,254.7738,282.7243
2014-12-22,00:00,269.8357,268.9486,283.9788
2014-12-23,00:00,270.8544,283.4103,285.2332
2014-12-24,00:00,271.8733,298.0414,286.4875
2014-12-25,00:00,272.8923,312.713,287.7417
2014-12-26,00:00,273.9113,327.3067,288.9958
2014-12-27,00:00,274.9304,341.7323,290.2497
2014-12-28,00:00,275.9494,355.935,291.5035
2014-12-29,00:00,276.9684,9.8938,292.757
2014-12-30,00:00,277.9874,23.6126,294.0104
2014-12-31,00:00,279.0064,37.1087,295.2636
2015-01-01,00:00,280.0253,50.4024,296.5166
2015-01-02,00:00,281.0443,63.5096,297.7694
2015-01-03,00:00,282.0631,76.4386,299.022
2015-01-04,00:00,283.082,89.1897,300.2744
2015-01-05,00:00,284.1008,101.7594,301.5266
2015-01-06,00:00,285.1197,114.1449,302.7785
2015-01-07,00:00,286.1385,126.3501,304.0303
2015-01-08,00:00,287.1573,138.3906,305.2819
2015-01-09,00:00,288.1761,150.2967,306.5332
2015-01-10,00:00,289.1949,162.1145,307.7844
2015-01-11,00:00,290.2137,173.906,309.0353
2015-01-12,00:00,291.2325,185.7467,310.286
2015-01-13,00:00,292.2513,197.723,311.5366
2015-01-14,00:00,293.27,209.9269,312.7868
2015-01-15,00:00,294.2888,222.4502,314.0369
2015-01-16,00:00,295.3075,235.375,315.2867
2015-01-17,00:00,296.3261,248.7622,316.5363
2015-01-18,00:00,297.3447,262.6374,317.7857
2015-01-19,00:00,298.3632,276.9778,319.0347
2015-01-20,00:00,299.3815,291.7053,320.2835
2015-01-21,00:00,300.3997,306.6904,321.532
2015-01-22,00:00,301.4177,321.7716,322.7801
2015-01-23,00:00,302.4355,336.7832,324.0279
2015-01-24,00:00,303.4531,351.5841,325.2753
2015-01-25,00:00,304.4703,6.0771,326.5223
2015-01-26,00:00,305.4873,20.2133,327.7689
2015-01-27,00:00,306.5039,33.9855,329.015
2015-01-28,00:00,307.5203,47.4162,330.2606
2015-01-29,00:00,308.5363,60.5435,331.5058
2015-01-30,00:00,309.552,73.4103,332.7505
2015-01-31,00:00,310.5673,86.0567,333.9947
2015-02-01,00:00,311.5823,98.5159,335.2383
2015-02-02,00:00,312.597,110.8138,336.4814
2015-02-03,00:00,313.6114,122.9703,337.7241
2015-02-04,00:00,314.6255,135.0028,338.9661
